Organism ID in the KineticTable;Organism Name - representative
2344;Haliotis discus discus
2344;Haliotis discus discus
2344;Haliotis discus discus
2344;Haliotis discus discus
2344;Haliotis discus discus
2344;Haliotis discus discus
2347;Aliivibrio salmonicida LFI1238
2349;Phytophthora nicotianae
2349;Phytophthora nicotianae
2349;Phytophthora nicotianae
2349;Phytophthora nicotianae
2349;Phytophthora nicotianae
2354;Metallosphera hakonensis
2355;Burkholderia cenocepacia
2355;Burkholderia cenocepacia
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2357;Aedes aegypti
2358;Nicotiana sylvestris
2358;Nicotiana sylvestris
2358;Nicotiana sylvestris
2358;Nicotiana sylvestris
2358;Nicotiana sylvestris
2358;Nicotiana sylvestris
2359;Soja hispida
2360;Allium sativum
2360;Allium sativum
2361;Fagopyrum esculentum
2362;Flavobacterium meningosepticum
2363;Bubalus bubalis
2364;Pacifastacus leniusculus
2365;Sphagnum magellanicum
2366;Armoracia rusticana
2366;Armoracia rusticana
2367;Fragaria vesca
2368;Streptomyces thermoviolaceus
2368;Streptomyces thermoviolaceus
2369;Elaeis guineensis
2369;Elaeis guineensis
2369;Elaeis guineensis
2369;Elaeis guineensis
2369;Elaeis guineensis
2370;Armoracia sp.
2371;Arthromyces ramosus
2372;Scutellaria baicalensis
2372;Scutellaria baicalensis
2373;Momordica charantia
2373;Momordica charantia
2374;Pelargonium graveolens
2375;Elais guineensis
2376;Citrus jambhiri
2377;Eupatorium odoratum
2378;Sclerocarya birrea
2379;Trachycarpus fortunei
2380;Washingtonia filifera
2381;Jubaea chilensis
2382;Butia capitata
2383;Sabal minor
2384;Arundo donax
2385;Acorus calamus
2386;Aggregatibacter actinomycetemcomitans
2386;Aggregatibacter actinomycetemcomitans
2387;Roystonea regia
2390;Mentha arvensis
2391;Cynara cardunculus
2391;Cynara cardunculus
2391;Cynara cardunculus
2396;fish
2397;Aloe vera
2398;Hansenula mrakii
2399;Lucilia cuprina
2399;Lucilia cuprina
2399;Lucilia cuprina
2400;Brugia pahangi
2401;reptiles
2402;Lateolabrax japonicus
2404;Globodera rostochiensis
2404;Globodera rostochiensis
2404;Globodera rostochiensis
2404;Globodera rostochiensis
2407;Thunnus maccoyii
2408;Unio tumidus
2408;Unio tumidus
2409;Piaractus mesopotamicus
2423;Curvularia inaequalis
2424;Pseudomonas pyrrocinia
2425;Streptomyces venezuelae
2425;Streptomyces venezuelae
2425;Streptomyces venezuelae
2426;Macrocystis pyrifera
2427;Corallina officinalis
2428;Ochtodes secundiramea
2430;Ascophyllum nodosum
2431;Fucus distichus
2432;Corallina pilulifera
2433;Ecklonia stolonifera
2434;Laminaria saccharina
2435;Laminaria hyperborea
2436;Agrocybe aegerita
2437;Kappaphycus alvarezii
2438;Pelvetia canaliculata
2439;Laminaria ochroleuca
2440;Streptomyces phaeochromogenes
2442;Nocardia opaca
2443;Alcaligenes denitrificans
2443;Alcaligenes denitrificans
2444;Thiocapsa roseopersicina
2444;Thiocapsa roseopersicina
2444;Thiocapsa roseopersicina
2444;Thiocapsa roseopersicina
2445;Desulfovibrio fructosovorans
2446;Hydrogenomonas sp.
2447;Alcaligenes ruhlandii
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2454;Thermococcus kodakaraensis
2455;Thermoanaerobacter tengcongensis
2455;Thermoanaerobacter tengcongensis
2455;Thermoanaerobacter tengcongensis
2455;Thermoanaerobacter tengcongensis
2455;Thermoanaerobacter tengcongensis
2455;Thermoanaerobacter tengcongensis
2462;Gloeocapsa alpicola
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2463;Pyrococcus kodakaraensis Q8NKS2
2467;Azotobacter chroococcum
2467;Azotobacter chroococcum
2468;Desulfovibrio africanus
2469;Shewanella oneidensis
2470;Desulfomicrobium norvegicum
2471;Wolinella succinogenes
2471;Wolinella succinogenes
2472;Desulfomicrobium baculatum
2473;Carboxydothermus hydrogenoformans
2474;Chlorococcum littorale
2475;Sporomusa sphaeroides
2476;Tetraselmis kochiensis
2477;Methanobacterium bryantii
2478;Methanobacterium formicicum
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2479;Methanococcus maripaludis
2480;Methanococcus voltae
2481;Methanococcus vannielii
2483;Methanobacterium thermoformicicum
2483;Methanobacterium thermoformicicum
2487;Methanothermobacter thermoautotrophicus
2487;Methanothermobacter thermoautotrophicus
2488;Methanococcus thermolithotrophicus
2488;Methanococcus thermolithotrophicus
2489;Methanopyrus kandleri
2489;Methanopyrus kandleri
2489;Methanopyrus kandleri
2489;Methanopyrus kandleri
2489;Methanopyrus kandleri
2489;Methanopyrus kandleri
2490;Methanothermobacter marburgensis
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2491;Methanosarcina mazei
2492;Methanosarcina sp.
2493;Bradyrhizobium sp.
2493;Bradyrhizobium sp.
2493;Bradyrhizobium sp.
2493;Bradyrhizobium sp.
2493;Bradyrhizobium sp.
2494;Bacillus schlegelii
2495;Hydrogenobacter thermophilus
2495;Hydrogenobacter thermophilus
2495;Hydrogenobacter thermophilus
2495;Hydrogenobacter thermophilus
2495;Hydrogenobacter thermophilus
2496;Dehalococcoides ethenogenes
2497;Oligotropha carboxidovorans
2498;Acidianus ambivalens
2498;Acidianus ambivalens
2498;Acidianus ambivalens
2499;Desulfovibrio multispirans
2500;Thermodesulfobacterium mobile
2501;Acidithiobacillus ferrooxidans
2501;Acidithiobacillus ferrooxidans
2503;Gloeothece sp.
2503;Gloeothece sp.
2503;Gloeothece sp.
2503;Gloeothece sp.
2508;Lamprobacter modestohalophilus
2512;Geobacter sulfurreducens
2512;Geobacter sulfurreducens
2512;Geobacter sulfurreducens
2512;Geobacter sulfurreducens
2512;Geobacter sulfurreducens
2513;Trichodesmium erythraeum
2513;Trichodesmium erythraeum
2513;Trichodesmium erythraeum
2514;Shewanella decolorationis
2515;Crocosphaera watsonii
2517;Lyngbya aestuarii
2520;Anabaena siamensis Q84GM3 and
2521;Trichosporon cutaneum
2521;Trichosporon cutaneum
2521;Trichosporon cutaneum
2522;Arthrobacter citreus
2523;Ralstonia sp.
2523;Ralstonia sp.
2523;Ralstonia sp.
2524;Acinetobacter radioresistens
2525;Rhodococcus rhodnii
2526;Pseudomonas arvilla
2527;Frateuria sp.
2528;Plesiomonas sp.
2528;Plesiomonas sp.
2529;Rhodococcus pyridinovorans
2529;Rhodococcus pyridinovorans
2529;Rhodococcus pyridinovorans
2533;Streptomyces parvulus
2534;Protophormia terrae
2541;Ralstonia metallidurans
2541;Ralstonia metallidurans
2543;Thermoactinomyces vulgaris
2543;Thermoactinomyces vulgaris
2544;Penicillium camemberti
2545;Cichorium intybus
2545;Cichorium intybus
2545;Cichorium intybus
2545;Cichorium intybus
2545;Cichorium intybus
2546;Oscillatoria sp.
2547;Persea sp.
2548;Olea europaea
2548;Olea europaea
2549;Terfezia claveryi
2556;Brevibacterium linens
2556;Brevibacterium linens
2557;Nocardia rhodnii
2558;Arthrobacter synephrinum
2559;Achromobacter sp.
2559;Achromobacter sp.
2559;Achromobacter sp.
2561;Jasminum grandiflorum
2562;Thiobacillus thioparus
2563;Thiobacillus denitrificans
2563;Thiobacillus denitrificans
2563;Thiobacillus denitrificans
2563;Thiobacillus denitrificans
2564;Desulfurolobus ambivalens
2565;Sulfolobus brierleyi
2566;Acidianus sp.
2566;Acidianus sp.
2567;Acidiphilium acidophilum
2568;Sulfobacillus sibiricus
2569;Scombridae
2570;octopus
2571;Sepiidae
2573;Pseudomonas mendocina
2573;Pseudomonas mendocina
2575;Pseudomonas pickettii
2576;Bacillus thermoleovorans
2580;Eisenia fetida
2581;no actvity in Fusarium sp.
2587;Histoplasma capsulatum
2592;unidentified bacterium
2593;Aspergillus flavus
2593;Aspergillus flavus
2594;Aspergillus japonicus
2594;Aspergillus japonicus
2595;Penicillium olsonii
2595;Penicillium olsonii
2598;Nocardia restricta
2599;Euphorbia pulcherrima
2600;Didelphidae
2601;Streptomyces avermitilis
2601;Streptomyces avermitilis
2601;Streptomyces avermitilis
2601;Streptomyces avermitilis
2601;Streptomyces avermitilis
2601;Streptomyces avermitilis
2602;Setaria faberi
2606;uncultured soil bacterium
2606;uncultured soil bacterium
2607;Stizolobium hassjoo
2609;Hydrogenophaga palleronii
2610;Sagittula stellata
2611;Geobacillus sp.
2611;Geobacillus sp.
2611;Geobacillus sp.
2612;Acinetobacter baylyi
2612;Acinetobacter baylyi
2612;Acinetobacter baylyi
2612;Acinetobacter baylyi
2612;Acinetobacter baylyi
2612;Acinetobacter baylyi
2613;Chromohalobacter sp.
2613;Chromohalobacter sp.
2613;Chromohalobacter sp.
2616;Gersemia fruticosa
2622;Pseudoplexaura porosa
2623;Babyrousa babyrussa
2625;Sarcolobus globosus
2628;Tulipa sp.
2632;Phenylobacterium sp.
2633;Streptomyces rochei
2634;Lenzites trabea
2635;Nocardioides simplex
2635;Nocardioides simplex
2636;Poria ambigua
2637;Polyporus dichrous
2638;Chaetomium cupreum
2639;Drechslera oryzae
2642;Arthrobacter chlorophenolicus A6
2642;Arthrobacter chlorophenolicus A6
2644;Nocardioides sp.
2644;Nocardioides sp.
2644;Nocardioides sp.
2644;Nocardioides sp.
2645;Gram
2646;Pseudomonas pseudoalcaligenes
2646;Pseudomonas pseudoalcaligenes
2646;Pseudomonas pseudoalcaligenes
2647;Pseudomonas cruciviae
2648;Sphingomonas yanoikuyae
2649;Rhodococcus globerulus
2649;Rhodococcus globerulus
2649;Rhodococcus globerulus
2653;Burkholderia xenovorans
2653;Burkholderia xenovorans
2653;Burkholderia xenovorans
2653;Burkholderia xenovorans
2653;Burkholderia xenovorans
2656;Moraxella osloensis
2657;Haloferax sp.
2658;Polaromonas naphthalenivorans
2658;Polaromonas naphthalenivorans
2660;Haloarcula sp.
2661;Xanthobacter polyaromaticivorans
2662;Silicibacter pomeroyi
2662;Silicibacter pomeroyi
2662;Silicibacter pomeroyi
2663;Asteroidea
2664;Callista chione
2665;Plexaura homomalla
2667;Pseudomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2668;Sphingomonas paucimobilis
2669;Gaeumannomyces graminis var. graminis
2669;Gaeumannomyces graminis var. graminis
2669;Gaeumannomyces graminis var. graminis
2670;Laetisaria arvalis
2673;Amycolatopsis orientalis
2673;Amycolatopsis orientalis
2674;Arthrobacter ilicis
2675;Arthrobacter nitroguajacolicus
2675;Arthrobacter nitroguajacolicus
2677;Ideonella dechloratans
2678;unclassified bacterium GR
2678;unclassified bacterium GR
2679;Dechlorosoma sp.
2680;Dechloromonas sp.
2681;Azospira oryzae
2682;Nitrospira defluvii
2683;Dechloromonas agitata
2683;Dechloromonas agitata
2683;Dechloromonas agitata
2684;Ruta graveolens
2684;Ruta graveolens
2684;Ruta graveolens
2684;Ruta graveolens
2684;Ruta graveolens
2685;Pseudomonas chlororaphis
2685;Pseudomonas chlororaphis
2685;Pseudomonas chlororaphis
2685;Pseudomonas chlororaphis
2685;Pseudomonas chlororaphis
2686;Melilotus alba
2687;Agrostemma githago
2688;Agave toumeyana
2689;Drosophyllum lusitanicum
2690;Pimpinella anisum
2691;Exophiala lecanii
2693;Acinetobacter johnsonii
2693;Acinetobacter johnsonii
2694;Galium aparine
2700;Citrus limon
2700;Citrus limon
2700;Citrus limon
2700;Citrus limon
2700;Citrus limon
2704;Gentiana lutea
2705;Citrus clementina
2706;Oncidium sp.
2706;Oncidium sp.
2706;Oncidium sp.
2711;Eucalyptus grandis
2712;Eucalyptus saligna
2713;Eucalyptus urophylla
2716;Stylosanthes guianensis
2725;Human Immunodeficiency Virus
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2726;Pan troglodytes
2734;Acidianus tengchongensis
2737;Papio ursinus
2746;Brevibacterium helvolum
2746;Brevibacterium helvolum
2747;Brevibacterium lipolyticum
2748;Streptomyces flocculus
2749;Streptomyces alboviridis
2750;Actinomyces violaceus
2751;Fusarium fujikuroi
2752;Oplophorus gracilorostris
2753;Diaphus gigas
2754;Oplophorus gracilirostris
2755;Prochlorothrix hollandica
2756;Prochlorococcus marinus
2756;Prochlorococcus marinus
2756;Prochlorococcus marinus
2760;Agrobacterium rhizogenes
2761;Pseudomonas savastanoi
2762;gram
2764;Renilla reniformis
2764;Renilla reniformis
2765;Renilla muelleri
2766;Renilla koellikeri
2767;Renilla sp.
2768;Aequorea victoria
2768;Aequorea victoria
2768;Aequorea victoria
2770;Aequorea aequorea
2771;Clytia gregarium
2774;Cypridina hilgendorfii
2775;Cypridina sp.
2776;Porichthys porosissimus
2777;Vargula hilgendorfii
2777;Vargula hilgendorfii
2778;Cypridina noctiluca
2778;Cypridina noctiluca
2781;Photinus pyralis
2781;Photinus pyralis
2781;Photinus pyralis
2782;Luciola mingrelica
2783;Watasenia scintillans
2784;Luciola cruciata
2785;Luciola lateralis
2786;Hotaria parvula
2787;Pyrophorus plagiophthalamus
2788;Cratomorphus distinctus
2789;Lampyris noctiluca
2791;Phrixothrix viviani
2792;Macrolampis sp.
2793;Pyrearinus termitilluminans
2794;Phrixothrix hirtus
2795;Gaussia princeps
2795;Gaussia princeps
2796;Lampyris turkestanicus
2797;Vibrio fischeri
2797;Vibrio fischeri
2797;Vibrio fischeri
2797;Vibrio fischeri
2797;Vibrio fischeri
2797;Vibrio fischeri
2798;Xenorhabdus luminescens
2799;Sporopachydermia lactativora
2804;Datura fastuosa
2805;Hyoscyamus gyorffi
2806;Scopolia parviflora
2807;Anisodus tanguticus
2807;Anisodus tanguticus
2809;Anisodus acutangulus
2810;Phaseolus coccineus
2811;Vigna angularis
2811;Vigna angularis
2812;Rumex palustris
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2816;Solanum lycopersicum
2823;Selaginella moellendorffii
2824;Perilla frutescens
2824;Perilla frutescens
2824;Perilla frutescens
2824;Perilla frutescens
2824;Perilla frutescens
2825;Antirrhinum majus
2825;Antirrhinum majus
2825;Antirrhinum majus
2825;Antirrhinum majus
2826;Torenia fournieri
2828;Saussurea medusa
2828;Saussurea medusa
2828;Saussurea medusa
2830;Brugia malayi
2830;Brugia malayi
2830;Brugia malayi
2830;Brugia malayi
2830;Brugia malayi
2831;Vinca rosea
2832;Tropaeolum majus
2832;Tropaeolum majus
2833;Lolium multiflorum
2834;Lumbricus terrestris
2835;Paramecium bursaria Chlorella virus 1
2835;Paramecium bursaria Chlorella virus 1
2835;Paramecium bursaria Chlorella virus 1
2835;Paramecium bursaria Chlorella virus 1
2835;Paramecium bursaria Chlorella virus 1
2835;Paramecium bursaria Chlorella virus 1
2836;Enteromorpha intestinalis
2836;Enteromorpha intestinalis
2837;Ascaris lumbricoides
2838;Panagrellus silusiae
2839;Volvox carteri
2840;Streptomyces griseoviridis
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2841;Onchocerca volvulus
2858;Glarea lozoyensis
2858;Glarea lozoyensis
2859;Perkinsus olseni
2874;Cephalosporium acremonium
2874;Cephalosporium acremonium
2875;Acremonium chrysogenum
2875;Acremonium chrysogenum
2875;Acremonium chrysogenum
2876;Nocardia lactamdurans
2881;Streptomyces canus
2895;Citrus paradisi
2896;Dahlia variabilis
2896;Dahlia variabilis
2897;Verbena hybrida
2897;Verbena hybrida
2898;Streptocarpus hybrida
2900;Petunia sp.
2900;Petunia sp.
2913;Pseudomonas aureofaciens
2916;Pseudomonas resinovorans
2917;Burkholderia terrae
2919;Corynebacterium renale
2920;Delftia tsuruhatensis
2924;Sphingobium yanoikuyae
2931;Pandoraea pnomenusa
2937;Sphingobium sp.
2937;Sphingobium sp.
2939;Arthrobacter nicotinovorans
2939;Arthrobacter nicotinovorans
2939;Arthrobacter nicotinovorans
2939;Arthrobacter nicotinovorans
2942;Arctia caja
2943;Tyria jacobaeae
2943;Tyria jacobaeae
2946;Creatonotos transiens
2947;Callimorpha dominula
2948;Arctia intercalaris
2949;Amerila phaedra
2950;Idea leuconoe
2951;Zonocerus variegatus
2952;Crotalaria scassellatii
2953;Ammi majus
2953;Ammi majus
2953;Ammi majus
2955;Sophora flavescens
2955;Sophora flavescens
2956;Mentha pulegium
2958;Abies grandis
2958;Abies grandis
2958;Abies grandis
2958;Abies grandis
2958;Abies grandis
2959;Pinus contorta
2959;Pinus contorta
2966;Petroselinum sp.
2967;Anthoceros agrestis
2968;Populus sieboldii x Populus grandidentata
2969;Populus tremuloides
2969;Populus tremuloides
2969;Populus tremuloides
2969;Populus tremuloides
2969;Populus tremuloides
2969;Populus tremuloides
2969;Populus tremuloides
2970;Populus kitakamiensis
2975;Rubus sp.
2980;Croton sublyratus
2982;Rhodotorula minuta
2989;Xanthomonas sp.
2989;Xanthomonas sp.
2990;Moraxella sp.
2990;Moraxella sp.
2991;Pseudomonas desmolytica
2993;Rhodoferax fermentans
2994;Alcaligenes paradoxus
2995;Burkholderia mallei
2996;Protobacteria
2997;Cupriavidus necator
2997;Cupriavidus necator
2997;Cupriavidus necator
2997;Cupriavidus necator
2997;Cupriavidus necator
2997;Cupriavidus necator
3000;Torenia sp.
3001;Ipomoea nil
3001;Ipomoea nil
3001;Ipomoea nil
3002;Ipomoea tricolor
3005;Gentiana triflora
3005;Gentiana triflora
3005;Gentiana triflora
3008;Pelargonium hortorum
3008;Pelargonium hortorum
3008;Pelargonium hortorum
3008;Pelargonium hortorum
3011;Torenia hybrida
3011;Torenia hybrida
3022;Osteospermum hybrida
3022;Osteospermum hybrida
3024;Hieracium pilosella
3025;Dendranthemum grandiflora
3027;Exophiala jeanselmei
3039;Methylosinus trichosporium
3039;Methylosinus trichosporium
3041;Methylosinus sporium
3042;Methylobacter sp.
3043;Methylocaldum sp.
3044;Methylosphaera sp.
3045;Methylocystis sp.
3046;Beijerinckia indica
3047;Methylophilaceae
3048;Crenothrix polyspora
3049;uncultured bacterium
3049;uncultured bacterium
3049;uncultured bacterium
3049;uncultured bacterium
3049;uncultured bacterium
3049;uncultured bacterium
3049;uncultured bacterium
3050;Methylomicrobium japanense Q25BV9 and Q25BW0 and Q25BW2 and
3052;Methylomicrobium japanese Q25BV2 and Q25BV3 and
3053;Claviceps purpurea
3053;Claviceps purpurea
3053;Claviceps purpurea
3054;Lesquerella fendleri
3056;Lesquerella lindheimeri
3057;Serratia sp.
3057;Serratia sp.
3057;Serratia sp.
3057;Serratia sp.
3057;Serratia sp.
3057;Serratia sp.
3062;Bacillus sphaericus
